Date,Symbol,Open,High,Low,Close,Volume
2023-08-02,BMO.TO,120.15,120.47,118.36,119.16,2388300
2023-08-03,BMO.TO,118.32,118.8,117.74,118.74,1373300
2023-08-04,BMO.TO,118.67,120.2,118.44,119.44,1046500
2023-08-08,BMO.TO,118.39,118.95,117.72,118.24,1313600
2023-08-09,BMO.TO,118.11,118.58,117.62,118.46,1445400
2023-08-10,BMO.TO,118.43,119.75,118.12,118.21,2637600
2023-08-11,BMO.TO,118.01,118.98,117.83,118.23,1475100
2023-08-14,BMO.TO,118.02,118.47,117.24,117.74,1794400
2023-08-15,BMO.TO,116.77,117.09,114.63,115.07,2162700
2023-08-16,BMO.TO,114.36,114.9,113.79,114.41,2391500
2023-08-17,BMO.TO,114.78,115.28,113.83,113.97,1739700
2023-08-18,BMO.TO,113.53,113.88,112.83,113.26,1215500
2023-08-21,BMO.TO,113.48,114.08,113.01,113.09,2887900
2023-08-22,BMO.TO,113.35,113.54,111.32,111.32,2706400
2023-08-23,BMO.TO,111.59,113.31,111.41,112.88,1865900
2023-08-24,BMO.TO,112.62,113.65,112.59,112.59,2477200
2023-08-25,BMO.TO,113.26,113.5,111.51,112.16,2594600
2023-08-28,BMO.TO,112.58,114.28,112.58,114.07,1836100
2023-08-29,BMO.TO,111.87,114.66,111.18,114.3,3501800
2023-08-30,BMO.TO,114.4,116.66,114.31,115.69,1457800
2023-08-31,BMO.TO,115.65,117.08,115.36,116.37,3401600
2023-09-01,BMO.TO,117.14,117.84,116.79,117.1,1571700
2023-09-05,BMO.TO,116.8,117.58,115.99,116.32,1050400
2023-09-06,BMO.TO,116.02,116.33,114.71,115.18,1179700
2023-09-07,BMO.TO,115.0,116.11,114.57,114.58,1762800
2023-09-08,BMO.TO,114.5,114.78,113.96,114.19,822600
2023-09-11,BMO.TO,114.39,115.75,114.05,115.6,953300
2023-09-12,BMO.TO,115.68,116.72,115.04,116.19,880700
2023-09-13,BMO.TO,116.5,117.95,116.42,117.63,1589600
2023-09-14,BMO.TO,118.52,119.42,118.42,119.05,1618100
2023-09-15,BMO.TO,118.94,120.38,118.77,120.38,5364000
2023-09-18,BMO.TO,120.08,120.17,118.75,119.3,1825700
2023-09-19,BMO.TO,118.64,118.92,117.37,117.87,1398100
2023-09-20,BMO.TO,118.16,118.98,118.16,118.33,1272800
2023-09-21,BMO.TO,117.68,118.14,116.57,116.58,1329700
2023-09-22,BMO.TO,116.78,116.81,115.53,115.6,1293000
2023-09-25,BMO.TO,115.04,116.09,114.65,115.71,1455000
2023-09-26,BMO.TO,115.07,115.57,114.13,114.61,1694700
2023-09-27,BMO.TO,115.02,115.09,112.89,113.28,1738400
2023-09-28,BMO.TO,113.29,114.97,113.19,114.68,1054300
2023-09-29,BMO.TO,115.21,115.76,114.13,114.58,1147500
2023-10-02,BMO.TO,114.3,114.48,111.59,111.64,2729700
2023-10-03,BMO.TO,110.87,111.29,109.64,109.84,1785300
2023-10-04,BMO.TO,109.8,110.35,108.12,110.25,1502500
2023-10-05,BMO.TO,110.13,110.87,109.7,110.81,1552700
2023-10-06,BMO.TO,110.07,110.94,108.12,110.77,1463400
2023-10-10,BMO.TO,110.45,111.89,110.42,111.2,8311000
2023-10-11,BMO.TO,111.5,112.63,111.02,112.1,3256600
2023-10-12,BMO.TO,112.31,112.5,110.62,111.3,1198900
2023-10-13,BMO.TO,111.7,112.36,109.96,110.01,1243800
2023-10-16,BMO.TO,110.82,111.75,109.86,111.72,1253200
2023-10-17,BMO.TO,111.18,112.49,111.06,112.0,817000
2023-10-18,BMO.TO,111.25,111.47,109.36,109.44,1597900
2023-10-19,BMO.TO,109.18,110.08,108.39,108.44,2086400
2023-10-20,BMO.TO,108.1,108.5,106.26,106.27,1869900
2023-10-23,BMO.TO,105.05,107.36,105.05,106.07,4775700
2023-10-24,BMO.TO,106.0,106.2,104.38,104.98,2327300
2023-10-25,BMO.TO,104.5,105.94,104.22,104.77,3096100
2023-10-26,BMO.TO,104.68,106.86,104.68,106.06,3441800
2023-10-27,BMO.TO,104.87,105.1,102.67,102.94,1686000
2023-10-30,BMO.TO,103.5,104.88,103.5,104.53,2401100
2023-10-31,BMO.TO,105.18,105.41,103.98,104.79,4676200
2023-11-01,BMO.TO,105.0,105.33,103.4,104.81,2182900
2023-11-02,BMO.TO,105.32,108.21,105.31,107.95,2092000
2023-11-03,BMO.TO,109.0,110.26,108.68,109.49,1970300
2023-11-06,BMO.TO,109.75,110.39,108.22,108.6,2071600
2023-11-07,BMO.TO,108.18,108.32,107.38,107.64,1534000
2023-11-08,BMO.TO,107.25,107.91,106.7,106.78,1399600
2023-11-09,BMO.TO,107.12,108.19,106.83,106.96,1179700
2023-11-10,BMO.TO,107.0,107.54,106.4,107.32,1701000
2023-11-13,BMO.TO,107.23,108.33,106.75,107.74,1891700
2023-11-14,BMO.TO,109.31,110.71,109.28,110.2,2271000
2023-11-15,BMO.TO,110.67,111.69,110.61,111.12,1861800
2023-11-16,BMO.TO,111.26,111.42,110.44,111.05,991900
2023-11-17,BMO.TO,111.5,112.49,111.49,112.03,1273600
2023-11-20,BMO.TO,112.22,112.28,111.4,111.68,864600
2023-11-21,BMO.TO,111.18,112.08,110.68,110.68,2249800
2023-11-22,BMO.TO,110.65,111.81,109.92,110.43,2371000
2023-11-23,BMO.TO,110.23,111.36,110.15,110.21,842100
2023-11-24,BMO.TO,110.21,111.42,109.84,110.33,1976100
2023-11-27,BMO.TO,110.33,110.51,109.68,109.75,2031100
2023-11-28,BMO.TO,108.93,109.0,107.16,108.47,2465800
2023-11-29,BMO.TO,108.5,110.59,108.32,110.1,2451900
2023-11-30,BMO.TO,111.0,112.02,110.38,111.38,3729700
2023-12-01,BMO.TO,110.65,113.97,109.76,113.66,3283900
2023-12-04,BMO.TO,112.95,114.75,112.89,114.23,1519100
2023-12-05,BMO.TO,114.0,116.09,113.92,115.76,2993600
2023-12-06,BMO.TO,116.32,117.63,116.17,116.71,3226800
2023-12-07,BMO.TO,117.21,117.42,116.05,117.0,1666200
2023-12-08,BMO.TO,116.98,118.86,116.5,118.5,2724700
2023-12-11,BMO.TO,118.85,119.47,117.92,119.26,1882100
2023-12-12,BMO.TO,119.16,119.41,118.55,119.13,1474200
2023-12-13,BMO.TO,119.01,122.05,118.18,121.99,4008400
2023-12-14,BMO.TO,122.67,124.68,122.61,124.37,2575800
2023-12-15,BMO.TO,124.68,125.13,123.58,123.74,8909600
2023-12-18,BMO.TO,124.37,125.98,123.9,125.92,1566100
2023-12-19,BMO.TO,126.54,128.26,126.48,128.17,1583300
2023-12-20,BMO.TO,128.56,129.68,127.15,127.41,2295800
2023-12-21,BMO.TO,128.13,129.23,128.04,129.16,1935400
2023-12-22,BMO.TO,129.22,130.78,129.22,130.21,1548400
2023-12-27,BMO.TO,130.3,131.9,130.3,131.48,1022300
2023-12-28,BMO.TO,131.27,132.11,130.45,130.68,2586900
2023-12-29,BMO.TO,130.62,131.43,130.48,131.11,1984100
2024-01-02,BMO.TO,130.49,131.3,130.03,130.49,1734100
2024-01-03,BMO.TO,129.83,130.06,129.03,129.44,2275500
2024-01-04,BMO.TO,129.03,130.85,129.03,129.59,2652300
2024-01-05,BMO.TO,129.7,131.2,129.21,130.42,1652300
2024-01-08,BMO.TO,130.47,131.84,130.38,131.7,3647100
2024-01-09,BMO.TO,131.19,131.59,129.78,129.85,1792300
2024-01-10,BMO.TO,129.51,130.39,127.71,127.75,3207200
2024-01-11,BMO.TO,127.24,127.5,125.76,126.84,2724000
2024-01-12,BMO.TO,127.26,127.91,126.16,126.43,2926900
2024-01-15,BMO.TO,126.49,127.69,126.02,127.25,2517600
2024-01-16,BMO.TO,126.43,127.65,125.5,127.45,3385700
2024-01-17,BMO.TO,126.15,127.23,125.97,126.36,3316300
2024-01-18,BMO.TO,126.69,127.38,126.26,126.42,1710200
2024-01-19,BMO.TO,126.36,128.94,126.15,128.75,2851400
2024-01-22,BMO.TO,129.5,129.66,128.5,129.38,6192000
2024-01-23,BMO.TO,129.84,130.28,128.36,128.7,4096700
2024-01-24,BMO.TO,129.45,130.45,129.44,130.04,3329900
2024-01-25,BMO.TO,130.69,130.94,130.14,130.29,3064800
2024-01-26,BMO.TO,130.29,130.54,129.88,130.21,4487700
2024-01-29,BMO.TO,128.12,129.13,127.2,129.05,5172400
2024-01-30,BMO.TO,128.99,129.23,127.96,128.45,3859800
2024-01-31,BMO.TO,128.0,128.72,126.43,126.64,4734700
2024-02-01,BMO.TO,126.74,127.06,125.18,126.02,1853000
2024-02-02,BMO.TO,125.7,126.05,124.7,125.8,1258900
2024-02-05,BMO.TO,125.89,125.89,124.4,124.87,4418000
2024-02-06,BMO.TO,124.19,125.22,123.91,124.14,3519800
2024-02-07,BMO.TO,124.18,124.37,123.28,123.58,3323800
2024-02-08,BMO.TO,123.2,123.67,122.38,123.65,1611300
2024-02-09,BMO.TO,123.6,124.72,123.18,124.66,1222600
2024-02-12,BMO.TO,124.51,126.24,124.51,126.19,3294800
2024-02-13,BMO.TO,124.67,125.22,121.81,122.94,4415800
2024-02-14,BMO.TO,124.21,125.39,123.87,125.36,2948200
2024-02-15,BMO.TO,125.64,127.67,125.63,127.33,4722500
2024-02-16,BMO.TO,127.1,127.93,126.67,127.03,2172600
2024-02-20,BMO.TO,126.76,128.38,126.5,127.92,4286100
2024-02-21,BMO.TO,127.8,128.15,127.11,127.35,3288400
2024-02-22,BMO.TO,128.5,129.6,127.68,127.8,2759100
2024-02-23,BMO.TO,127.91,128.87,127.88,128.14,1290800
2024-02-26,BMO.TO,128.01,128.82,126.78,126.83,3702300
2024-02-27,BMO.TO,122.0,122.95,119.51,122.31,7529000
2024-02-28,BMO.TO,122.0,123.03,121.34,121.57,1878500
2024-02-29,BMO.TO,122.36,122.97,121.6,122.84,5084700
2024-03-01,BMO.TO,123.6,123.67,122.28,123.07,1866000
2024-03-04,BMO.TO,123.0,124.7,122.87,124.03,973000
2024-03-05,BMO.TO,123.88,125.01,123.62,124.28,1212000
2024-03-06,BMO.TO,125.17,125.67,124.1,125.01,1259300
2024-03-07,BMO.TO,125.44,126.49,124.94,126.32,991200
2024-03-08,BMO.TO,126.42,127.1,126.28,126.91,1055000
2024-03-11,BMO.TO,126.43,127.53,126.03,127.33,960800
2024-03-12,BMO.TO,127.6,127.85,127.14,127.57,637000
2024-03-13,BMO.TO,127.61,128.77,127.53,128.7,1044300
2024-03-14,BMO.TO,128.65,128.75,126.56,126.9,2011400
2024-03-15,BMO.TO,126.5,127.63,125.91,127.11,5854800
2024-03-18,BMO.TO,127.28,127.45,126.1,127.17,866900
2024-03-19,BMO.TO,127.42,128.27,127.01,127.59,1044200
2024-03-20,BMO.TO,127.56,129.65,127.39,129.62,2982800
2024-03-21,BMO.TO,129.75,131.06,129.73,130.5,2080400
2024-03-22,BMO.TO,130.68,131.15,129.88,130.0,1678100
2024-03-25,BMO.TO,129.84,130.9,129.82,129.96,1089600
2024-03-26,BMO.TO,130.01,130.65,129.83,130.35,3307200
2024-03-27,BMO.TO,130.4,131.1,130.04,130.77,1824500
2024-03-28,BMO.TO,130.77,132.68,130.67,132.25,2128400
2024-04-01,BMO.TO,132.25,132.9,131.68,132.5,1139000
2024-04-02,BMO.TO,131.99,132.46,130.63,130.92,1228700
2024-04-03,BMO.TO,130.72,132.45,130.72,131.15,1180700
2024-04-04,BMO.TO,132.07,133.43,130.6,130.92,3558800
2024-04-05,BMO.TO,130.9,132.56,130.81,132.05,2200000
2024-04-08,BMO.TO,132.15,133.6,132.15,133.08,2051800
2024-04-09,BMO.TO,133.41,133.95,132.6,133.53,1072700
2024-04-10,BMO.TO,132.36,132.36,129.75,130.72,2808800
2024-04-11,BMO.TO,130.32,130.47,129.01,129.66,2561900
2024-04-12,BMO.TO,129.0,129.37,127.63,128.15,2185600
2024-04-15,BMO.TO,128.94,129.78,127.33,127.84,2122000
2024-04-16,BMO.TO,127.63,127.83,125.65,125.93,2680000
2024-04-17,BMO.TO,126.21,126.85,124.85,125.27,2865900
2024-04-18,BMO.TO,125.81,126.38,124.44,125.36,1876800
2024-04-19,BMO.TO,125.68,127.11,125.36,126.75,2907700
2024-04-22,BMO.TO,127.22,127.9,126.67,127.36,5250500
2024-04-23,BMO.TO,127.5,128.38,127.43,128.11,2115300
2024-04-24,BMO.TO,127.94,128.98,126.66,127.24,4985600
2024-04-25,BMO.TO,126.19,126.99,125.33,126.69,2870300
2024-04-26,BMO.TO,124.95,125.69,123.73,124.23,3318800
2024-04-29,BMO.TO,124.72,124.97,122.64,123.4,5245500
2024-04-30,BMO.TO,122.97,124.07,122.83,122.97,3358200
2024-05-01,BMO.TO,122.93,124.44,122.63,123.34,2833700
2024-05-02,BMO.TO,123.86,123.95,122.3,122.92,2961100
2024-05-03,BMO.TO,123.69,124.95,123.55,124.79,2845900
2024-05-06,BMO.TO,125.26,127.38,124.73,127.18,3264500
2024-05-07,BMO.TO,127.76,127.94,126.25,126.32,3507000
2024-05-08,BMO.TO,125.81,127.59,125.81,127.56,1554900
2024-05-09,BMO.TO,127.56,128.77,127.36,127.43,1246800
2024-05-10,BMO.TO,127.67,128.68,127.58,128.16,1772000
2024-05-13,BMO.TO,128.5,129.19,128.3,128.61,3043000
2024-05-14,BMO.TO,128.92,129.31,128.75,128.97,1225700
2024-05-15,BMO.TO,129.24,129.84,129.24,129.56,1471300
2024-05-16,BMO.TO,129.57,130.1,128.58,128.62,1537000
2024-05-17,BMO.TO,128.96,129.7,128.7,129.63,3659100
2024-05-21,BMO.TO,128.73,130.28,128.25,129.17,3344900
2024-05-22,BMO.TO,128.55,129.56,128.38,129.34,1590600
2024-05-23,BMO.TO,129.62,130.34,128.96,129.87,2995900
2024-05-24,BMO.TO,130.18,131.1,129.85,130.48,1588200
2024-05-27,BMO.TO,130.26,131.17,130.26,130.82,387600
2024-05-28,BMO.TO,130.39,131.4,130.24,131.1,3040400
2024-05-29,BMO.TO,127.0,127.08,119.03,119.48,7420100
2024-05-30,BMO.TO,120.0,120.44,118.71,119.82,3950300
2024-05-31,BMO.TO,119.74,121.55,119.23,121.55,4044600
2024-06-03,BMO.TO,120.5,121.79,120.03,121.28,2857300
2024-06-04,BMO.TO,121.0,121.0,118.85,119.76,1733800
2024-06-05,BMO.TO,120.06,120.15,118.42,118.85,1980900
2024-06-06,BMO.TO,118.81,119.5,117.76,118.28,1918400
2024-06-07,BMO.TO,117.75,118.15,116.69,116.89,3784200
2024-06-10,BMO.TO,116.32,116.76,115.42,116.24,1756000
2024-06-11,BMO.TO,115.63,115.63,114.57,114.89,1384500
2024-06-12,BMO.TO,116.16,117.26,115.92,116.56,2693100
2024-06-13,BMO.TO,116.3,116.4,115.14,116.04,1569400
2024-06-14,BMO.TO,115.51,115.52,114.46,114.86,1727200
2024-06-17,BMO.TO,114.85,115.38,114.47,114.97,1564600
2024-06-18,BMO.TO,114.8,115.84,114.6,115.46,1755700
2024-06-19,BMO.TO,115.02,115.86,114.95,115.76,1291400
2024-06-20,BMO.TO,115.41,115.79,114.38,114.72,2822000
2024-06-21,BMO.TO,114.57,115.17,114.26,114.88,7533000
2024-06-24,BMO.TO,114.92,116.48,114.81,116.4,2858300
2024-06-25,BMO.TO,116.1,116.11,115.09,115.84,835800
2024-06-26,BMO.TO,115.28,115.72,114.56,115.67,1102400
2024-06-27,BMO.TO,115.47,115.48,113.75,114.05,2633300
2024-06-28,BMO.TO,114.38,115.22,114.1,114.83,3747900
2024-07-02,BMO.TO,114.25,115.57,114.2,115.25,2704700
2024-07-03,BMO.TO,115.82,116.25,115.36,116.11,1361800
2024-07-04,BMO.TO,116.72,116.72,115.95,116.08,663800
2024-07-05,BMO.TO,116.12,116.39,114.07,114.14,2119700
2024-07-08,BMO.TO,114.11,114.92,113.75,114.91,2252100
2024-07-09,BMO.TO,114.88,115.35,114.02,115.31,1990800
2024-07-10,BMO.TO,115.53,116.2,115.29,116.19,4329400
2024-07-11,BMO.TO,116.61,117.87,116.31,116.88,4341600
2024-07-12,BMO.TO,117.38,118.44,117.23,118.09,2447300
2024-07-15,BMO.TO,118.52,118.99,118.28,118.6,2087400
2024-07-16,BMO.TO,119.2,119.98,118.67,119.96,2949000
2024-07-17,BMO.TO,119.12,119.92,119.03,119.42,3158400
2024-07-18,BMO.TO,119.47,119.8,118.58,118.99,2505700
2024-07-19,BMO.TO,118.6,119.58,118.38,119.46,2399500
2024-07-22,BMO.TO,119.97,120.57,119.3,120.28,1902100
2024-07-23,BMO.TO,120.26,120.74,119.72,120.53,1836200
2024-07-24,BMO.TO,120.47,120.6,119.07,119.15,3483400
2024-07-25,BMO.TO,118.8,120.58,118.43,120.25,8385400
2024-07-26,BMO.TO,120.89,120.95,120.23,120.86,3057800
2024-07-29,BMO.TO,121.25,121.33,120.17,120.85,5123500
2024-07-30,BMO.TO,117.76,117.95,114.32,114.33,5479300
2024-07-31,BMO.TO,115.25,117.18,114.68,116.45,8594900
2024-08-01,BMO.TO,117.0,117.0,114.02,114.69,6047400
2024-08-02,BMO.TO,113.01,113.45,111.1,112.02,4803400
2024-08-06,BMO.TO,109.48,111.96,109.02,111.52,3937700
2024-08-07,BMO.TO,113.15,113.15,109.75,110.3,4998700
2024-08-08,BMO.TO,111.41,111.76,110.82,111.64,1838700
2024-08-09,BMO.TO,111.77,112.06,111.23,111.96,1955400
2024-08-12,BMO.TO,111.93,112.27,111.22,111.85,4873100
2024-08-13,BMO.TO,112.6,113.65,112.38,113.62,2026900
2024-08-14,BMO.TO,113.83,114.59,113.6,114.34,1781700
2024-08-15,BMO.TO,115.35,116.86,115.2,116.35,1927000
2024-08-16,BMO.TO,116.23,117.1,116.05,117.02,953700
2024-08-19,BMO.TO,117.16,118.2,117.15,117.83,4373100
2024-08-20,BMO.TO,117.68,118.3,117.32,117.99,1155000
2024-08-21,BMO.TO,118.05,118.47,117.33,117.85,1675200
2024-08-22,BMO.TO,117.8,118.34,117.7,118.14,2072700
2024-08-23,BMO.TO,118.35,119.44,118.08,119.26,1965000
2024-08-26,BMO.TO,119.5,120.25,119.45,119.77,1873800
2024-08-27,BMO.TO,115.93,116.0,111.12,112.04,7111800
2024-08-28,BMO.TO,111.51,111.88,109.22,110.37,5899400
2024-08-29,BMO.TO,111.0,112.58,110.99,111.88,2061500
2024-08-30,BMO.TO,111.77,112.9,111.71,112.71,1920500
2024-09-03,BMO.TO,112.0,112.15,111.11,111.55,1831700
2024-09-04,BMO.TO,111.0,112.67,111.0,112.23,1907400
2024-09-05,BMO.TO,112.62,112.99,111.89,112.1,1732600
2024-09-06,BMO.TO,112.0,112.59,110.94,111.69,1498100
2024-09-09,BMO.TO,112.04,112.95,111.98,112.6,1724700
2024-09-10,BMO.TO,112.79,112.81,111.21,112.79,2292500
2024-09-11,BMO.TO,112.8,114.64,112.61,114.5,3231100
2024-09-12,BMO.TO,114.74,115.71,114.3,115.6,1661700
2024-09-13,BMO.TO,116.15,117.75,115.77,116.29,2961200
2024-09-16,BMO.TO,116.54,118.27,116.54,117.98,2263300
2024-09-17,BMO.TO,118.47,119.74,118.44,119.3,1973100
2024-09-18,BMO.TO,119.08,119.21,117.97,118.33,1695500
2024-09-19,BMO.TO,119.84,120.8,119.11,120.41,3903900
2024-09-20,BMO.TO,120.6,122.13,120.2,122.01,8095400
2024-09-23,BMO.TO,121.9,122.13,120.94,121.56,2398400
2024-09-24,BMO.TO,120.9,121.93,120.9,121.13,2830700
2024-09-25,BMO.TO,121.4,121.49,120.42,120.64,1251500
2024-09-26,BMO.TO,121.0,122.92,120.92,122.26,1782900
2024-09-27,BMO.TO,122.95,123.47,121.93,122.19,1686700
2024-09-30,BMO.TO,122.01,122.43,121.42,122.04,2868200
2024-10-01,BMO.TO,122.05,123.34,121.18,123.12,4721600
2024-10-02,BMO.TO,122.91,124.27,122.67,122.89,2546800
2024-10-03,BMO.TO,122.54,124.03,122.24,123.66,2519700
2024-10-04,BMO.TO,124.24,125.05,124.16,124.3,4268500
2024-10-07,BMO.TO,124.14,124.6,123.21,123.82,3335100
2024-10-08,BMO.TO,123.61,124.0,122.61,122.92,1334000
2024-10-09,BMO.TO,122.6,123.23,122.26,123.1,1306500
2024-10-10,BMO.TO,122.74,125.36,122.68,125.31,5075100
2024-10-11,BMO.TO,125.41,127.85,125.37,127.51,4853200
2024-10-15,BMO.TO,128.0,128.43,127.51,127.86,2655600
2024-10-16,BMO.TO,128.04,129.37,128.04,129.06,3722200
2024-10-17,BMO.TO,129.56,129.94,128.71,129.12,4510400
2024-10-18,BMO.TO,129.31,130.13,128.72,129.87,2537400
2024-10-21,BMO.TO,129.9,130.09,127.73,128.43,2804100
2024-10-22,BMO.TO,127.65,128.78,127.28,128.59,2700300
2024-10-23,BMO.TO,128.2,129.18,127.99,129.16,1302900
2024-10-24,BMO.TO,128.14,129.69,128.11,129.34,6286900
2024-10-25,BMO.TO,129.52,130.17,128.82,128.95,3617300
2024-10-28,BMO.TO,128.9,130.11,128.9,129.98,5152100
2024-10-29,BMO.TO,129.12,130.01,129.03,129.54,5133900
2024-10-30,BMO.TO,127.43,128.2,127.0,127.74,7683100
2024-10-31,BMO.TO,127.9,128.05,125.83,126.88,8681400
2024-11-01,BMO.TO,127.44,128.07,126.36,126.65,1997600
2024-11-04,BMO.TO,126.36,126.7,124.6,125.22,4267100
2024-11-05,BMO.TO,125.44,126.37,124.93,126.33,3721500
2024-11-06,BMO.TO,129.27,129.97,127.37,129.81,2718400
2024-11-07,BMO.TO,130.1,130.5,128.98,129.21,4261100
2024-11-08,BMO.TO,129.21,129.41,128.36,129.3,1325200
2024-11-11,BMO.TO,129.88,131.19,129.79,131.05,5439900
2024-11-12,BMO.TO,130.5,131.48,130.21,131.24,4730700
2024-11-13,BMO.TO,131.53,131.69,130.34,130.88,1058600
2024-11-14,BMO.TO,131.25,132.41,131.2,131.3,2037200
2024-11-15,BMO.TO,131.55,132.42,131.17,131.32,5376000
2024-11-18,BMO.TO,131.32,131.55,130.03,130.33,3536800
2024-11-19,BMO.TO,129.17,131.44,128.52,131.41,1640600
2024-11-20,BMO.TO,131.41,131.55,130.78,131.48,1574400
2024-11-21,BMO.TO,131.45,132.83,131.06,132.24,3056000
2024-11-22,BMO.TO,132.24,132.89,132.03,132.68,2821000
2024-11-25,BMO.TO,133.0,134.16,132.89,133.64,4710500
2024-11-26,BMO.TO,133.34,133.63,132.2,132.83,3000800
2024-11-27,BMO.TO,132.37,133.59,132.2,133.21,1786300
2024-11-28,BMO.TO,133.49,133.66,133.05,133.3,851800
2024-11-29,BMO.TO,132.6,133.71,132.53,133.5,1398100
2024-12-02,BMO.TO,133.67,133.9,132.76,133.55,4496300
2024-12-03,BMO.TO,133.75,134.09,132.51,134.09,2224600
2024-12-04,BMO.TO,134.13,134.86,133.71,134.15,2872600
2024-12-05,BMO.TO,128.0,140.33,126.84,139.73,7149800
2024-12-06,BMO.TO,140.49,147.54,140.48,146.32,3547400
2024-12-09,BMO.TO,146.2,146.58,142.26,142.89,2180900
2024-12-10,BMO.TO,142.76,143.45,142.5,142.87,1171400
2024-12-11,BMO.TO,143.29,143.68,142.2,142.74,1202600
2024-12-12,BMO.TO,142.34,142.46,140.9,141.26,1888800
2024-12-13,BMO.TO,141.2,141.3,140.42,141.0,3903700
2024-12-16,BMO.TO,140.5,141.03,139.92,140.64,1719300
2024-12-17,BMO.TO,139.92,140.89,139.36,140.48,1448200
2024-12-18,BMO.TO,140.6,140.8,137.28,138.34,2281100
2024-12-19,BMO.TO,139.2,139.88,138.58,139.13,1668200
2024-12-20,BMO.TO,138.52,139.0,137.57,138.84,4534600
2024-12-23,BMO.TO,138.22,139.57,138.1,139.41,2257100
2024-12-24,BMO.TO,139.11,139.49,138.88,139.11,348600
2024-12-27,BMO.TO,139.39,140.25,139.28,139.94,2297100
2024-12-30,BMO.TO,139.0,139.58,138.4,139.12,1844700
2024-12-31,BMO.TO,139.42,140.12,139.22,139.55,2436600
2025-01-02,BMO.TO,140.5,141.12,139.57,139.79,2036100
2025-01-03,BMO.TO,140.13,140.7,138.54,138.77,1156500
2025-01-06,BMO.TO,139.57,139.91,137.84,137.95,1750400
2025-01-07,BMO.TO,138.45,139.33,138.09,139.12,1758100
2025-01-08,BMO.TO,139.6,142.48,139.55,141.55,2985900
2025-01-09,BMO.TO,141.43,142.0,141.04,141.63,571000
2025-01-10,BMO.TO,141.19,141.37,140.31,140.65,3610000
2025-01-13,BMO.TO,139.46,140.39,139.13,139.46,3621000
2025-01-14,BMO.TO,139.91,140.72,139.15,140.41,1588600
2025-01-15,BMO.TO,142.0,143.06,141.78,142.1,2212100
2025-01-16,BMO.TO,142.11,142.98,141.31,142.84,2518500
2025-01-17,BMO.TO,143.28,143.78,142.61,143.32,1560100
2025-01-20,BMO.TO,143.48,144.43,143.46,143.83,710500
2025-01-21,BMO.TO,143.86,144.25,143.4,143.79,3166300
2025-01-22,BMO.TO,143.9,144.26,143.31,144.03,2542200
2025-01-23,BMO.TO,144.03,144.25,143.43,143.99,3249200
2025-01-24,BMO.TO,143.89,145.15,143.8,144.86,7291600
2025-01-27,BMO.TO,144.0,146.07,143.99,144.9,6116500
2025-01-28,BMO.TO,144.9,145.04,143.52,144.6,4374400
2025-01-29,BMO.TO,144.18,145.65,144.18,145.62,4540000
2025-01-30,BMO.TO,144.17,144.79,143.75,144.23,4319500
2025-01-31,BMO.TO,143.84,145.12,143.6,143.88,6739200
2025-02-03,BMO.TO,135.0,142.54,135.0,142.1,7732600
2025-02-04,BMO.TO,142.1,142.91,139.47,139.47,3855000
2025-02-05,BMO.TO,139.97,141.05,139.75,141.05,2560900
2025-02-06,BMO.TO,142.24,142.72,141.87,142.67,2631600
2025-02-07,BMO.TO,142.48,142.48,141.25,142.27,1667800
2025-02-10,BMO.TO,142.75,143.01,141.59,142.17,3083000
2025-02-11,BMO.TO,141.68,142.88,141.57,142.31,4034900
2025-02-12,BMO.TO,142.02,142.19,140.39,140.97,1696800
2025-02-13,BMO.TO,141.04,142.57,140.47,142.53,2501400
2025-02-14,BMO.TO,142.8,143.82,142.53,143.21,2041100
2025-02-18,BMO.TO,143.21,144.34,142.99,143.78,3456400
2025-02-19,BMO.TO,143.28,143.84,142.17,143.71,2043400
2025-02-20,BMO.TO,143.24,143.92,142.01,142.99,1889100
2025-02-21,BMO.TO,143.63,144.72,142.71,142.96,2861900
2025-02-24,BMO.TO,142.75,143.07,142.12,142.35,2797300
2025-02-25,BMO.TO,145.5,151.08,145.5,149.09,5756200
2025-02-26,BMO.TO,149.47,150.71,147.95,149.19,3708300
2025-02-27,BMO.TO,149.36,150.15,148.07,148.76,3666600
2025-02-28,BMO.TO,148.31,149.03,147.1,148.76,4409100
2025-03-03,BMO.TO,149.07,149.78,146.66,147.47,1849100
2025-03-04,BMO.TO,145.79,145.83,142.28,144.18,3518500
2025-03-05,BMO.TO,143.31,144.55,141.41,142.6,3459300
2025-03-06,BMO.TO,141.49,141.57,139.51,140.39,2654800
2025-03-07,BMO.TO,139.75,141.88,139.25,141.61,1536800
2025-03-10,BMO.TO,139.78,141.64,139.59,141.04,2212200
2025-03-11,BMO.TO,140.08,141.41,137.24,137.31,4066100
2025-03-12,BMO.TO,138.07,139.55,137.31,139.41,2038700
2025-03-13,BMO.TO,138.16,139.79,136.98,137.02,2078100
2025-03-14,BMO.TO,137.41,139.68,137.26,139.17,1649500
2025-03-17,BMO.TO,139.25,140.22,138.22,140.04,2427200
2025-03-18,BMO.TO,140.15,141.11,138.94,139.59,1576300
2025-03-19,BMO.TO,139.98,140.82,139.41,140.53,1513400
2025-03-20,BMO.TO,140.02,140.87,139.65,140.1,1219900
2025-03-21,BMO.TO,139.43,139.74,137.86,138.68,6579000
